match_id,season,date,home_team,away_team,leader,leader_team,opponent_team,minute_reached_plus2,score_at_event_leader,score_at_event_opponent,final_home_goals,final_away_goals,final_leader_goals,final_opponent_goals,result_for_leader,leader_is_home
9206,2018,2018-08-12,Arsenal,Manchester City,away,Manchester City,Arsenal,63,2,0,0,2,2,0,W,False
9209,2018,2018-08-18,Tottenham,Fulham,home,Tottenham,Fulham,76,3,1,3,1,3,1,W,True
9210,2018,2018-08-18,Leicester,Wolverhampton Wanderers,home,Leicester,Wolverhampton Wanderers,44,2,0,2,0,2,0,W,True
9211,2018,2018-08-18,Everton,Southampton,home,Everton,Southampton,30,2,0,2,1,2,1,W,True
9212,2018,2018-08-18,Chelsea,Arsenal,home,Chelsea,Arsenal,19,2,0,3,2,3,2,W,True
9213,2018,2018-08-19,Manchester City,Huddersfield,home,Manchester City,Huddersfield,30,2,0,6,1,6,1,W,True
9214,2018,2018-08-19,Burnley,Watford,away,Watford,Burnley,50,3,1,1,3,3,1,W,False
9215,2018,2018-08-19,Brighton,Manchester United,home,Brighton,Manchester United,26,2,0,3,2,3,2,W,True
9216,2018,2018-08-20,Crystal Palace,Liverpool,away,Liverpool,Crystal Palace,92,2,0,0,2,2,0,W,False
9220,2018,2018-08-26,Fulham,Burnley,home,Fulham,Burnley,37,3,1,4,2,4,2,W,True
9221,2018,2018-08-25,Bournemouth,Everton,away,Everton,Bournemouth,65,2,0,2,2,2,2,D,False
9222,2018,2018-08-25,Arsenal,West Ham,home,Arsenal,West Ham,91,3,1,3,1,3,1,W,True
9224,2018,2018-08-26,Watford,Crystal Palace,home,Watford,Crystal Palace,70,2,0,2,1,2,1,W,True
9226,2018,2018-08-27,Manchester United,Tottenham,away,Tottenham,Manchester United,51,2,0,0,3,3,0,W,False
9227,2018,2018-09-01,Leicester,Liverpool,away,Liverpool,Leicester,44,2,0,1,2,2,1,W,False
9230,2018,2018-09-01,Crystal Palace,Southampton,away,Southampton,Crystal Palace,91,2,0,0,2,2,0,W,False
9231,2018,2018-09-01,Chelsea,Bournemouth,home,Chelsea,Bournemouth,84,2,0,2,0,2,0,W,True
9232,2018,2018-09-02,Burnley,Manchester United,away,Manchester United,Burnley,43,2,0,0,2,2,0,W,False
9233,2018,2018-09-01,Brighton,Fulham,away,Fulham,Brighton,61,2,0,2,2,2,2,D,False
9237,2018,2018-09-15,Tottenham,Liverpool,away,Liverpool,Tottenham,53,2,0,1,2,2,1,W,False
9238,2018,2018-09-15,Newcastle United,Arsenal,away,Arsenal,Newcastle United,57,2,0,1,2,2,1,W,False
9239,2018,2018-09-15,Manchester City,Fulham,home,Manchester City,Fulham,20,2,0,3,0,3,0,W,True
9241,2018,2018-09-15,Chelsea,Cardiff,home,Chelsea,Cardiff,79,3,1,4,1,4,1,W,True
9242,2018,2018-09-15,Bournemouth,Leicester,home,Bournemouth,Leicester,36,2,0,4,2,4,2,W,True
9243,2018,2018-09-15,Watford,Manchester United,away,Manchester United,Watford,37,2,0,1,2,2,1,W,False
9245,2018,2018-09-16,Everton,West Ham,away,West Ham,Everton,30,2,0,1,3,3,1,W,False
9246,2018,2018-09-17,Southampton,Brighton,home,Southampton,Brighton,64,2,0,2,2,2,2,D,True
9249,2018,2018-09-22,Liverpool,Southampton,home,Liverpool,Southampton,20,2,0,3,0,3,0,W,True
9250,2018,2018-09-22,Leicester,Huddersfield,home,Leicester,Huddersfield,74,3,1,3,1,3,1,W,True
9252,2018,2018-09-22,Cardiff,Manchester City,away,Manchester City,Cardiff,34,2,0,0,5,5,0,W,False
9253,2018,2018-09-22,Burnley,Bournemouth,home,Burnley,Bournemouth,40,2,0,4,0,4,0,W,True
9254,2018,2018-09-22,Brighton,Tottenham,away,Tottenham,Brighton,75,2,0,1,2,2,1,W,False
9256,2018,2018-09-23,Arsenal,Everton,home,Arsenal,Everton,58,2,0,2,0,2,0,W,True
9257,2018,2018-09-29,West Ham,Manchester United,home,West Ham,Manchester United,42,2,0,3,1,3,1,W,True
9258,2018,2018-09-29,Wolverhampton Wanderers,Southampton,home,Wolverhampton Wanderers,Southampton,86,2,0,2,0,2,0,W,True
9259,2018,2018-09-29,Newcastle United,Leicester,away,Leicester,Newcastle United,72,2,0,0,2,2,0,W,False
9260,2018,2018-09-29,Manchester City,Brighton,home,Manchester City,Brighton,64,2,0,2,0,2,0,W,True
9261,2018,2018-09-29,Huddersfield,Tottenham,away,Tottenham,Huddersfield,33,2,0,0,2,2,0,W,False
9262,2018,2018-09-29,Everton,Fulham,home,Everton,Fulham,65,2,0,3,0,3,0,W,True
9263,2018,2018-09-29,Arsenal,Watford,home,Arsenal,Watford,82,2,0,2,0,2,0,W,True
9268,2018,2018-10-06,Watford,Bournemouth,away,Bournemouth,Watford,32,2,0,0,4,4,0,W,False
9273,2018,2018-10-06,Manchester United,Newcastle United,away,Newcastle United,Manchester United,9,2,0,3,2,2,3,L,False
9274,2018,2018-10-07,Fulham,Arsenal,away,Arsenal,Fulham,66,3,1,1,5,5,1,W,False
9275,2018,2018-10-07,Southampton,Chelsea,away,Chelsea,Southampton,56,2,0,0,3,3,0,W,False
9278,2018,2018-10-20,Wolverhampton Wanderers,Watford,away,Watford,Wolverhampton Wanderers,20,2,0,0,2,2,0,W,False
9281,2018,2018-10-20,Manchester City,Burnley,home,Manchester City,Burnley,53,2,0,5,0,5,0,W,True
9282,2018,2018-10-20,Cardiff,Fulham,home,Cardiff,Fulham,86,4,2,4,2,4,2,W,True
9285,2018,2018-10-21,Everton,Crystal Palace,home,Everton,Crystal Palace,88,2,0,2,0,2,0,W,True
9286,2018,2018-10-22,Arsenal,Leicester,home,Arsenal,Leicester,65,3,1,3,1,3,1,W,True
9287,2018,2018-10-28,Manchester United,Everton,home,Manchester United,Everton,48,2,0,2,1,2,1,W,True
9288,2018,2018-10-27,Liverpool,Cardiff,home,Liverpool,Cardiff,65,2,0,4,1,4,1,W,True
9289,2018,2018-10-27,Fulham,Bournemouth,away,Bournemouth,Fulham,71,2,0,0,3,3,0,W,False
9291,2018,2018-10-27,Watford,Huddersfield,home,Watford,Huddersfield,18,2,0,3,0,3,0,W,True
9295,2018,2018-10-28,Burnley,Chelsea,away,Chelsea,Burnley,56,2,0,0,4,4,0,W,False
9298,2018,2018-11-03,West Ham,Burnley,home,West Ham,Burnley,91,4,2,4,2,4,2,W,True
9300,2018,2018-11-04,Manchester City,Southampton,home,Manchester City,Southampton,11,2,0,6,1,6,1,W,True
9301,2018,2018-11-03,Everton,Brighton,home,Everton,Brighton,76,3,1,3,1,3,1,W,True
9304,2018,2018-11-03,Wolverhampton Wanderers,Tottenham,away,Tottenham,Wolverhampton Wanderers,29,2,0,2,3,3,2,W,False
9305,2018,2018-11-04,Chelsea,Crystal Palace,home,Chelsea,Crystal Palace,69,3,1,3,1,3,1,W,True
9309,2018,2018-11-10,Newcastle United,Bournemouth,home,Newcastle United,Bournemouth,39,2,0,2,1,2,1,W,True
9313,2018,2018-11-11,Liverpool,Fulham,home,Liverpool,Fulham,52,2,0,2,0,2,0,W,True
9315,2018,2018-11-11,Manchester City,Manchester United,home,Manchester City,Manchester United,47,2,0,3,1,3,1,W,True
9317,2018,2018-11-24,West Ham,Manchester City,away,Manchester City,West Ham,18,2,0,0,4,4,0,W,False
9318,2018,2018-11-24,Watford,Liverpool,away,Liverpool,Watford,75,2,0,0,3,3,0,W,False
9323,2018,2018-11-24,Tottenham,Chelsea,home,Tottenham,Chelsea,15,2,0,3,1,3,1,W,True
9325,2018,2018-11-25,Wolverhampton Wanderers,Huddersfield,away,Huddersfield,Wolverhampton Wanderers,73,2,0,0,2,2,0,W,False
9326,2018,2018-11-26,Burnley,Newcastle United,away,Newcastle United,Burnley,22,2,0,1,2,2,1,W,False
9327,2018,2018-12-01,Southampton,Manchester United,home,Southampton,Manchester United,19,2,0,2,2,2,2,D,True
9328,2018,2018-12-01,Newcastle United,West Ham,away,West Ham,Newcastle United,63,2,0,0,3,3,0,W,False
9329,2018,2018-12-01,Manchester City,Bournemouth,home,Manchester City,Bournemouth,78,3,1,3,1,3,1,W,True
9331,2018,2018-12-01,Leicester,Watford,home,Leicester,Watford,22,2,0,2,0,2,0,W,True
9333,2018,2018-12-01,Crystal Palace,Burnley,home,Crystal Palace,Burnley,76,2,0,2,0,2,0,W,True
9334,2018,2018-12-02,Chelsea,Fulham,home,Chelsea,Fulham,81,2,0,2,0,2,0,W,True
9336,2018,2018-12-02,Arsenal,Tottenham,home,Arsenal,Tottenham,76,4,2,4,2,4,2,W,True
9337,2018,2018-12-04,Brighton,Crystal Palace,home,Brighton,Crystal Palace,30,2,0,3,1,3,1,W,True
9338,2018,2018-12-04,Bournemouth,Huddersfield,home,Bournemouth,Huddersfield,21,2,0,2,1,2,1,W,True
9340,2018,2018-12-04,West Ham,Cardiff,home,West Ham,Cardiff,53,2,0,3,1,3,1,W,True
9341,2018,2018-12-04,Watford,Manchester City,away,Manchester City,Watford,50,2,0,1,2,2,1,W,False
9343,2018,2018-12-05,Burnley,Liverpool,away,Liverpool,Burnley,90,3,1,1,3,3,1,W,False
9346,2018,2018-12-05,Tottenham,Southampton,home,Tottenham,Southampton,50,2,0,3,1,3,1,W,True
9347,2018,2018-12-08,West Ham,Crystal Palace,home,West Ham,Crystal Palace,64,3,1,3,2,3,2,W,True
9349,2018,2018-12-08,Manchester United,Fulham,home,Manchester United,Fulham,27,2,0,4,1,4,1,W,True
9350,2018,2018-12-08,Leicester,Tottenham,away,Tottenham,Leicester,57,2,0,0,2,2,0,W,False
9352,2018,2018-12-08,Chelsea,Manchester City,home,Chelsea,Manchester City,77,2,0,2,0,2,0,W,True
9355,2018,2018-12-08,Bournemouth,Liverpool,away,Liverpool,Bournemouth,47,2,0,0,4,4,0,W,False
9357,2018,2018-12-15,Wolverhampton Wanderers,Bournemouth,home,Wolverhampton Wanderers,Bournemouth,93,2,0,2,0,2,0,W,True
9358,2018,2018-12-15,Watford,Cardiff,home,Watford,Cardiff,51,2,0,3,2,3,2,W,True
9361,2018,2018-12-15,Manchester City,Everton,home,Manchester City,Everton,49,2,0,3,1,3,1,W,True
9362,2018,2018-12-16,Liverpool,Manchester United,home,Liverpool,Manchester United,79,3,1,3,1,3,1,W,True
9364,2018,2018-12-15,Fulham,West Ham,away,West Ham,Fulham,28,2,0,0,2,2,0,W,False
9366,2018,2018-12-16,Brighton,Chelsea,away,Chelsea,Brighton,32,2,0,1,2,2,1,W,False
9367,2018,2018-12-21,Wolverhampton Wanderers,Liverpool,away,Liverpool,Wolverhampton Wanderers,67,2,0,0,2,2,0,W,False
9368,2018,2018-12-22,West Ham,Watford,away,Watford,West Ham,86,2,0,0,2,2,0,W,False
9370,2018,2018-12-22,Manchester City,Crystal Palace,away,Crystal Palace,Manchester City,51,3,1,2,3,3,2,W,False
9371,2018,2018-12-22,Huddersfield,Southampton,away,Southampton,Huddersfield,41,2,0,1,3,3,1,W,False
9372,2018,2018-12-23,Everton,Tottenham,away,Tottenham,Everton,41,3,1,2,6,6,2,W,False
9374,2018,2018-12-22,Cardiff,Manchester United,away,Manchester United,Cardiff,28,2,0,1,5,5,1,W,False
9375,2018,2018-12-22,Bournemouth,Brighton,home,Bournemouth,Brighton,76,2,0,2,0,2,0,W,True
9376,2018,2018-12-22,Arsenal,Burnley,home,Arsenal,Burnley,47,2,0,3,1,3,1,W,True
9378,2018,2018-12-26,Tottenham,Bournemouth,home,Tottenham,Bournemouth,22,2,0,5,0,5,0,W,True
9380,2018,2018-12-26,Manchester United,Huddersfield,home,Manchester United,Huddersfield,63,2,0,3,1,3,1,W,True
9381,2018,2018-12-26,Liverpool,Newcastle United,home,Liverpool,Newcastle United,47,2,0,4,0,4,0,W,True
9385,2018,2018-12-26,Burnley,Everton,away,Everton,Burnley,12,2,0,1,5,5,1,W,False
9388,2018,2018-12-29,Tottenham,Wolverhampton Wanderers,away,Wolverhampton Wanderers,Tottenham,86,3,1,1,3,3,1,W,False
9389,2018,2018-12-30,Southampton,Manchester City,away,Manchester City,Southampton,47,3,1,1,3,3,1,W,False
9390,2018,2018-12-30,Manchester United,Bournemouth,home,Manchester United,Bournemouth,32,2,0,4,1,4,1,W,True
9391,2018,2018-12-29,Liverpool,Arsenal,home,Liverpool,Arsenal,31,3,1,5,1,5,1,W,True
9395,2018,2018-12-30,Burnley,West Ham,home,Burnley,West Ham,33,2,0,2,0,2,0,W,True
9397,2018,2019-01-02,Wolverhampton Wanderers,Crystal Palace,away,Crystal Palace,Wolverhampton Wanderers,94,2,0,0,2,2,0,W,False
9398,2018,2019-01-02,West Ham,Brighton,away,Brighton,West Ham,57,2,0,2,2,2,2,D,False
9399,2018,2019-01-02,Newcastle United,Manchester United,away,Manchester United,Newcastle United,79,2,0,0,2,2,0,W,False
9404,2018,2019-01-01,Cardiff,Tottenham,away,Tottenham,Cardiff,11,2,0,0,3,3,0,W,False
9405,2018,2019-01-02,Bournemouth,Watford,away,Watford,Bournemouth,26,2,0,3,3,3,3,D,False
9406,2018,2019-01-01,Arsenal,Fulham,home,Arsenal,Fulham,54,2,0,4,1,4,1,W,True
9409,2018,2019-01-14,Manchester City,Wolverhampton Wanderers,home,Manchester City,Wolverhampton Wanderers,38,2,0,3,0,3,0,W,True
9410,2018,2019-01-12,Leicester,Southampton,away,Southampton,Leicester,46,2,0,1,2,2,1,W,False
9411,2018,2019-01-13,Everton,Bournemouth,home,Everton,Bournemouth,94,2,0,2,0,2,0,W,True
9417,2018,2019-01-19,Wolverhampton Wanderers,Leicester,home,Wolverhampton Wanderers,Leicester,11,2,0,4,3,4,3,W,True
9419,2018,2019-01-19,Southampton,Everton,home,Southampton,Everton,63,2,0,2,1,2,1,W,True
9420,2018,2019-01-19,Newcastle United,Cardiff,home,Newcastle United,Cardiff,62,2,0,3,0,3,0,W,True
9421,2018,2019-01-19,Manchester United,Brighton,home,Manchester United,Brighton,41,2,0,2,1,2,1,W,True
9422,2018,2019-01-19,Liverpool,Crystal Palace,home,Liverpool,Crystal Palace,92,4,2,4,3,4,3,W,True
9423,2018,2019-01-20,Huddersfield,Manchester City,away,Manchester City,Huddersfield,53,2,0,0,3,3,0,W,False
9425,2018,2019-01-19,Bournemouth,West Ham,home,Bournemouth,West Ham,90,2,0,2,0,2,0,W,True
9426,2018,2019-01-19,Arsenal,Chelsea,home,Arsenal,Chelsea,38,2,0,2,0,2,0,W,True
9427,2018,2019-01-29,Wolverhampton Wanderers,West Ham,home,Wolverhampton Wanderers,West Ham,79,2,0,3,0,3,0,W,True
9429,2018,2019-01-29,Fulham,Brighton,away,Brighton,Fulham,16,2,0,4,2,2,4,L,False
9429,2018,2019-01-29,Fulham,Brighton,home,Fulham,Brighton,78,4,2,4,2,4,2,W,True
9430,2018,2019-01-30,Bournemouth,Chelsea,home,Bournemouth,Chelsea,62,2,0,4,0,4,0,W,True
9431,2018,2019-01-29,Arsenal,Cardiff,home,Arsenal,Cardiff,82,2,0,2,1,2,1,W,True
9432,2018,2019-01-29,Manchester United,Burnley,away,Burnley,Manchester United,80,2,0,2,2,2,2,D,False
9439,2018,2019-02-03,Manchester City,Arsenal,home,Manchester City,Arsenal,60,3,1,3,1,3,1,W,True
9441,2018,2019-02-02,Everton,Wolverhampton Wanderers,away,Wolverhampton Wanderers,Everton,65,3,1,1,3,3,1,W,False
9442,2018,2019-02-02,Crystal Palace,Fulham,home,Crystal Palace,Fulham,86,2,0,2,0,2,0,W,True
9443,2018,2019-02-02,Chelsea,Huddersfield,home,Chelsea,Huddersfield,45,2,0,5,0,5,0,W,True
9444,2018,2019-02-02,Cardiff,Bournemouth,home,Cardiff,Bournemouth,45,2,0,2,0,2,0,W,True
9447,2018,2019-02-09,Fulham,Manchester United,away,Manchester United,Fulham,22,2,0,0,3,3,0,W,False
9449,2018,2019-02-09,Brighton,Burnley,away,Burnley,Brighton,60,2,0,1,3,3,1,W,False
9452,2018,2019-02-10,Tottenham,Leicester,home,Tottenham,Leicester,62,2,0,3,1,3,1,W,True
9454,2018,2019-02-10,Manchester City,Chelsea,home,Manchester City,Chelsea,12,2,0,6,0,6,0,W,True
9455,2018,2019-02-09,Liverpool,Bournemouth,home,Liverpool,Bournemouth,33,2,0,3,0,3,0,W,True
9456,2018,2019-02-09,Huddersfield,Arsenal,away,Arsenal,Huddersfield,43,2,0,1,2,2,1,W,False
9457,2018,2019-02-22,West Ham,Fulham,home,West Ham,Fulham,90,3,1,3,1,3,1,W,True
9458,2018,2019-02-23,Newcastle United,Huddersfield,home,Newcastle United,Huddersfield,51,2,0,2,0,2,0,W,True
9460,2018,2019-02-23,Leicester,Crystal Palace,away,Crystal Palace,Leicester,80,3,1,1,4,4,1,W,False
9461,2018,2019-02-06,Everton,Manchester City,away,Manchester City,Everton,96,2,0,0,2,2,0,W,False
9462,2018,2019-04-03,Chelsea,Brighton,home,Chelsea,Brighton,59,2,0,3,0,3,0,W,True
9463,2018,2019-02-22,Cardiff,Watford,away,Watford,Cardiff,60,2,0,1,5,5,1,W,False
9466,2018,2019-02-24,Arsenal,Southampton,home,Arsenal,Southampton,16,2,0,2,0,2,0,W,True
9467,2018,2019-02-26,Leicester,Brighton,home,Leicester,Brighton,62,2,0,2,1,2,1,W,True
9469,2018,2019-02-26,Cardiff,Everton,away,Everton,Cardiff,65,2,0,0,3,3,0,W,False
9470,2018,2019-02-27,Arsenal,Bournemouth,home,Arsenal,Bournemouth,26,2,0,5,1,5,1,W,True
9471,2018,2019-02-27,Crystal Palace,Manchester United,away,Manchester United,Crystal Palace,51,2,0,1,3,3,1,W,False
9472,2018,2019-02-27,Southampton,Fulham,home,Southampton,Fulham,40,2,0,2,0,2,0,W,True
9473,2018,2019-02-26,Newcastle United,Burnley,home,Newcastle United,Burnley,37,2,0,2,0,2,0,W,True
9474,2018,2019-02-27,Chelsea,Tottenham,home,Chelsea,Tottenham,83,2,0,2,0,2,0,W,True
9476,2018,2019-02-27,Liverpool,Watford,home,Liverpool,Watford,19,2,0,5,0,5,0,W,True
9477,2018,2019-03-02,Wolverhampton Wanderers,Cardiff,home,Wolverhampton Wanderers,Cardiff,17,2,0,2,0,2,0,W,True
9478,2018,2019-03-02,West Ham,Newcastle United,home,West Ham,Newcastle United,41,2,0,2,0,2,0,W,True
9484,2018,2019-03-02,Burnley,Crystal Palace,away,Crystal Palace,Burnley,47,2,0,1,3,3,1,W,False
9488,2018,2019-03-09,Newcastle United,Everton,away,Everton,Newcastle United,31,2,0,3,2,2,3,L,False
9489,2018,2019-03-09,Manchester City,Watford,home,Manchester City,Watford,49,2,0,3,1,3,1,W,True
9490,2018,2019-03-10,Liverpool,Burnley,home,Liverpool,Burnley,66,3,1,4,2,4,2,W,True
9491,2018,2019-03-09,Leicester,Fulham,home,Leicester,Fulham,85,3,1,3,1,3,1,W,True
9492,2018,2019-03-09,Huddersfield,Bournemouth,away,Bournemouth,Huddersfield,66,2,0,0,2,2,0,W,False
9495,2018,2019-03-09,Cardiff,West Ham,home,Cardiff,West Ham,51,2,0,2,0,2,0,W,True
9496,2018,2019-03-10,Arsenal,Manchester United,home,Arsenal,Manchester United,68,2,0,2,0,2,0,W,True
9497,2018,2019-04-24,Wolverhampton Wanderers,Arsenal,home,Wolverhampton Wanderers,Arsenal,36,2,0,3,1,3,1,W,True
9498,2018,2019-03-16,West Ham,Huddersfield,away,Huddersfield,West Ham,64,3,1,4,3,3,4,L,False
9500,2018,2019-04-03,Tottenham,Crystal Palace,home,Tottenham,Crystal Palace,79,2,0,2,0,2,0,W,True
9501,2018,2019-04-24,Manchester United,Manchester City,away,Manchester City,Manchester United,65,2,0,0,2,2,0,W,False
9503,2018,2019-03-17,Everton,Chelsea,home,Everton,Chelsea,71,2,0,2,0,2,0,W,True
9505,2018,2019-04-16,Brighton,Cardiff,away,Cardiff,Brighton,49,2,0,0,2,2,0,W,False
9507,2018,2019-04-01,Arsenal,Newcastle United,home,Arsenal,Newcastle United,82,2,0,2,0,2,0,W,True
9508,2018,2019-03-30,West Ham,Everton,away,Everton,West Ham,32,2,0,0,2,2,0,W,False
9509,2018,2019-03-30,Manchester United,Watford,home,Manchester United,Watford,71,2,0,2,1,2,1,W,True
9511,2018,2019-03-30,Leicester,Bournemouth,home,Leicester,Bournemouth,81,2,0,2,0,2,0,W,True
9512,2018,2019-03-30,Fulham,Manchester City,away,Manchester City,Fulham,26,2,0,0,2,2,0,W,False
9513,2018,2019-03-30,Crystal Palace,Huddersfield,home,Crystal Palace,Huddersfield,87,2,0,2,0,2,0,W,True
9515,2018,2019-03-30,Burnley,Wolverhampton Wanderers,home,Burnley,Wolverhampton Wanderers,76,2,0,2,0,2,0,W,True
9518,2018,2019-04-02,Watford,Fulham,home,Watford,Fulham,68,3,1,4,1,4,1,W,True
9520,2018,2019-04-05,Southampton,Liverpool,away,Liverpool,Southampton,85,3,1,1,3,3,1,W,False
9522,2018,2019-04-03,Manchester City,Cardiff,home,Manchester City,Cardiff,43,2,0,2,0,2,0,W,True
9523,2018,2019-04-06,Huddersfield,Leicester,away,Leicester,Huddersfield,47,2,0,1,4,4,1,W,False
9525,2018,2019-04-08,Chelsea,West Ham,home,Chelsea,West Ham,89,2,0,2,0,2,0,W,True
9526,2018,2019-04-06,Bournemouth,Burnley,away,Burnley,Bournemouth,56,3,1,1,3,3,1,W,False
9528,2018,2019-04-13,Tottenham,Huddersfield,home,Tottenham,Huddersfield,26,2,0,4,0,4,0,W,True
9529,2018,2019-04-13,Southampton,Wolverhampton Wanderers,home,Southampton,Wolverhampton Wanderers,70,3,1,3,1,3,1,W,True
9531,2018,2019-04-14,Liverpool,Chelsea,home,Liverpool,Chelsea,52,2,0,2,0,2,0,W,True
9533,2018,2019-04-13,Fulham,Everton,home,Fulham,Everton,68,2,0,2,0,2,0,W,True
9534,2018,2019-04-14,Crystal Palace,Manchester City,away,Manchester City,Crystal Palace,62,2,0,1,3,3,1,W,False
9535,2018,2019-04-13,Burnley,Cardiff,home,Burnley,Cardiff,91,2,0,2,0,2,0,W,True
9536,2018,2019-04-13,Brighton,Bournemouth,away,Bournemouth,Brighton,54,2,0,0,5,5,0,W,False
9539,2018,2019-04-20,Newcastle United,Southampton,home,Newcastle United,Southampton,30,2,0,3,1,3,1,W,True
9541,2018,2019-04-20,Huddersfield,Watford,away,Watford,Huddersfield,79,2,0,1,2,2,1,W,False
9542,2018,2019-04-21,Everton,Manchester United,home,Everton,Manchester United,27,2,0,4,0,4,0,W,True
9544,2018,2019-04-21,Cardiff,Liverpool,away,Liverpool,Cardiff,80,2,0,0,2,2,0,W,False
9546,2018,2019-04-21,Arsenal,Crystal Palace,away,Crystal Palace,Arsenal,68,3,1,2,3,3,2,W,False
9551,2018,2019-04-26,Liverpool,Huddersfield,home,Liverpool,Huddersfield,22,2,0,5,0,5,0,W,True
9552,2018,2019-04-28,Leicester,Arsenal,home,Leicester,Arsenal,85,2,0,3,0,3,0,W,True
9558,2018,2019-05-04,West Ham,Southampton,home,West Ham,Southampton,68,2,0,3,0,3,0,W,True
9562,2018,2019-05-03,Everton,Burnley,home,Everton,Burnley,19,2,0,2,0,2,0,W,True
9563,2018,2019-05-05,Chelsea,Watford,home,Chelsea,Watford,50,2,0,3,0,3,0,W,True
9564,2018,2019-05-04,Cardiff,Crystal Palace,away,Crystal Palace,Cardiff,69,3,1,2,3,3,2,W,False
9567,2018,2019-05-12,Watford,West Ham,away,West Ham,Watford,38,2,0,1,4,4,1,W,False
9570,2018,2019-05-12,Manchester United,Cardiff,away,Cardiff,Manchester United,53,2,0,0,2,2,0,W,False
9571,2018,2019-05-12,Liverpool,Wolverhampton Wanderers,home,Liverpool,Wolverhampton Wanderers,80,2,0,2,0,2,0,W,True
9573,2018,2019-05-12,Fulham,Newcastle United,away,Newcastle United,Fulham,10,2,0,0,4,4,0,W,False
9574,2018,2019-05-12,Crystal Palace,Bournemouth,home,Crystal Palace,Bournemouth,31,2,0,5,3,5,3,W,True
9575,2018,2019-05-12,Burnley,Arsenal,away,Arsenal,Burnley,62,2,0,1,3,3,1,W,False
9576,2018,2019-05-12,Brighton,Manchester City,away,Manchester City,Brighton,62,3,1,1,4,4,1,W,False
11643,2019,2019-08-09,Liverpool,Norwich,home,Liverpool,Norwich,18,2,0,4,1,4,1,W,True
11644,2019,2019-08-10,West Ham,Manchester City,away,Manchester City,West Ham,50,2,0,0,5,5,0,W,False
11646,2019,2019-08-10,Burnley,Southampton,home,Burnley,Southampton,69,2,0,3,0,3,0,W,True
11648,2019,2019-08-10,Watford,Brighton,away,Brighton,Watford,64,2,0,0,3,3,0,W,False
11649,2019,2019-08-10,Tottenham,Aston Villa,home,Tottenham,Aston Villa,89,3,1,3,1,3,1,W,True
11652,2019,2019-08-11,Manchester United,Chelsea,home,Manchester United,Chelsea,64,2,0,4,0,4,0,W,True
11654,2019,2019-08-17,Aston Villa,Bournemouth,away,Bournemouth,Aston Villa,11,2,0,1,2,2,1,W,False
11657,2019,2019-08-17,Norwich,Newcastle United,home,Norwich,Newcastle United,62,2,0,3,1,3,1,W,True
11658,2019,2019-08-17,Southampton,Liverpool,away,Liverpool,Southampton,70,2,0,1,2,2,1,W,False
11663,2019,2019-08-23,Aston Villa,Everton,home,Aston Villa,Everton,94,2,0,2,0,2,0,W,True
11666,2019,2019-08-24,Brighton,Southampton,away,Southampton,Brighton,90,2,0,0,2,2,0,W,False
11667,2019,2019-08-24,Watford,West Ham,away,West Ham,Watford,72,3,1,1,3,3,1,W,False
11670,2019,2019-08-24,Liverpool,Arsenal,home,Liverpool,Arsenal,48,2,0,3,1,3,1,W,True
11671,2019,2019-08-25,Bournemouth,Manchester City,away,Manchester City,Bournemouth,42,2,0,1,3,3,1,W,False
11674,2019,2019-08-31,West Ham,Norwich,home,West Ham,Norwich,55,2,0,2,0,2,0,W,True
11675,2019,2019-08-31,Chelsea,Sheffield United,home,Chelsea,Sheffield United,42,2,0,2,2,2,2,D,True
11677,2019,2019-08-31,Leicester,Bournemouth,home,Leicester,Bournemouth,72,3,1,3,1,3,1,W,True
11678,2019,2019-08-31,Manchester City,Brighton,home,Manchester City,Brighton,41,2,0,4,0,4,0,W,True
11680,2019,2019-08-31,Burnley,Liverpool,away,Liverpool,Burnley,36,2,0,0,3,3,0,W,False
11682,2019,2019-09-01,Arsenal,Tottenham,away,Tottenham,Arsenal,39,2,0,2,2,2,2,D,False
11683,2019,2019-09-14,Liverpool,Newcastle United,home,Liverpool,Newcastle United,71,3,1,3,1,3,1,W,True
11687,2019,2019-09-14,Tottenham,Crystal Palace,home,Tottenham,Crystal Palace,20,2,0,4,0,4,0,W,True
11688,2019,2019-09-14,Wolverhampton Wanderers,Chelsea,away,Chelsea,Wolverhampton Wanderers,33,2,0,2,5,5,2,W,False
11689,2019,2019-09-14,Norwich,Manchester City,home,Norwich,Manchester City,27,2,0,3,2,3,2,W,True
