match_id,season,date,home_team,away_team,leader,leader_team,opponent_team,minute_reached_plus2,score_at_event_leader,score_at_event_opponent,final_home_goals,final_away_goals,final_leader_goals,final_opponent_goals,result_for_leader,leader_is_home,leader_team_norm,opponent_team_norm,leader_red_cards,opponent_red_cards,leader_prematch_win_odds,opponent_prematch_win_odds,draw_odds,leader_implied_prob,strength_tier
16551,2021,2022-01-11,Southampton,Brentford,home,Southampton,Brentford,48,3,1,4,1,4,1,W,True,Southampton,Brentford,0.0,0.0,2.11,3.73,3.37,0.47393364928909953,Moderate
16553,2021,2022-02-23,Watford,Crystal Palace,away,Crystal Palace,Watford,84,3,1,1,4,4,1,W,False,Crystal Palace,Watford,0.0,0.0,2.4,3.2,3.24,0.4166666666666667,Underdog
16554,2021,2022-01-12,West Ham,Norwich,home,West Ham,Norwich,82,2,0,2,0,2,0,W,True,West Ham United,Norwich City,0.0,0.0,1.31,10.28,5.52,0.7633587786259541,Strong Favorite
16556,2021,2021-12-26,Aston Villa,Chelsea,away,Chelsea,Aston Villa,92,3,1,1,3,3,1,W,False,Chelsea,Aston Villa,0.0,0.0,1.7,5.35,3.77,0.5882352941176471,Moderate
16557,2021,2021-12-26,Brighton,Brentford,home,Brighton,Brentford,41,2,0,2,0,2,0,W,True,Brighton,Brentford,0.0,0.0,1.95,4.15,3.45,0.5128205128205129,Moderate
16559,2021,2022-02-23,Liverpool,Leeds,home,Liverpool,Leeds,29,2,0,6,0,6,0,W,True,Liverpool,Leeds United,0.0,0.0,1.16,16.66,8.73,0.8620689655172414,Strong Favorite
16560,2021,2021-12-26,Manchester City,Leicester,home,Manchester City,Leicester,13,2,0,6,3,6,3,W,True,Manchester City,Leicester City,0.0,0.0,1.18,14.75,7.85,0.8474576271186441,Strong Favorite
16562,2021,2021-12-26,Norwich,Arsenal,away,Arsenal,Norwich,43,2,0,0,5,5,0,W,False,Arsenal,Norwich City,0.0,0.0,1.42,7.73,4.77,0.7042253521126761,Strong Favorite
16563,2021,2021-12-26,Tottenham,Crystal Palace,home,Tottenham,Crystal Palace,33,2,0,3,0,3,0,W,True,Tottenham,Crystal Palace,0.0,1.0,1.72,4.97,3.87,0.5813953488372093,Moderate
16565,2021,2022-03-10,Wolverhampton Wanderers,Watford,home,Wolverhampton Wanderers,Watford,17,2,0,4,0,4,0,W,True,Wolverhampton Wanderers,Watford,0.0,0.0,1.82,4.84,3.5,0.5494505494505494,Moderate
16569,2021,2021-12-28,Watford,West Ham,away,West Ham,Watford,57,3,1,1,4,4,1,W,False,West Ham United,Watford,0.0,0.0,2.2,3.28,3.58,0.45454545454545453,Moderate
16570,2021,2021-12-28,Crystal Palace,Norwich,home,Crystal Palace,Norwich,37,2,0,3,0,3,0,W,True,Crystal Palace,Norwich City,0.0,0.0,1.68,5.68,3.74,0.5952380952380952,Moderate
16572,2021,2022-03-10,Leeds,Aston Villa,away,Aston Villa,Leeds,64,2,0,0,3,3,0,W,False,Aston Villa,Leeds United,0.0,0.0,2.54,2.72,3.59,0.39370078740157477,Underdog
16574,2021,2021-12-30,Manchester United,Burnley,home,Manchester United,Burnley,26,2,0,3,1,3,1,W,True,Manchester United,Burnley,0.0,0.0,1.38,8.54,4.99,0.7246376811594204,Strong Favorite
16578,2021,2022-01-02,Chelsea,Liverpool,away,Liverpool,Chelsea,25,2,0,2,2,2,2,D,False,Liverpool,Chelsea,0.0,0.0,2.31,3.06,3.54,0.4329004329004329,Moderate
16579,2021,2022-01-01,Crystal Palace,West Ham,away,West Ham,Crystal Palace,24,2,0,2,3,3,2,W,False,West Ham United,Crystal Palace,0.0,0.0,2.33,3.09,3.46,0.4291845493562232,Moderate
16580,2021,2022-01-02,Everton,Brighton,away,Brighton,Everton,20,2,0,2,3,3,2,W,False,Brighton,Everton,0.0,0.0,2.72,2.78,3.16,0.3676470588235294,Underdog
16581,2021,2022-01-02,Leeds,Burnley,home,Leeds,Burnley,91,3,1,3,1,3,1,W,True,Leeds United,Burnley,0.0,0.0,2.03,3.65,3.57,0.4926108374384237,Moderate
16582,2021,2022-05-11,Leicester,Norwich,home,Leicester,Norwich,61,2,0,3,0,3,0,W,True,Leicester City,Norwich City,0.0,0.0,1.44,7.02,4.9,0.6944444444444444,Strong Favorite
16586,2021,2022-01-15,Aston Villa,Manchester United,away,Manchester United,Aston Villa,66,2,0,2,2,2,2,D,False,Manchester United,Aston Villa,0.0,0.0,2.42,2.92,3.49,0.4132231404958678,Underdog
16588,2021,2022-03-01,Burnley,Leicester,away,Leicester,Burnley,89,2,0,0,2,2,0,W,False,Leicester City,Burnley,0.0,0.0,2.52,2.94,3.34,0.3968253968253968,Underdog
16589,2021,2022-01-16,Liverpool,Brentford,home,Liverpool,Brentford,68,2,0,3,0,3,0,W,True,Liverpool,Brentford,0.0,0.0,1.3,10.64,5.68,0.7692307692307692,Strong Favorite
16592,2021,2022-01-15,Norwich,Everton,home,Norwich,Everton,17,2,0,2,1,2,1,W,True,Norwich City,Everton,0.0,0.0,3.74,2.05,3.48,0.267379679144385,Underdog
16593,2021,2022-05-12,Tottenham,Arsenal,home,Tottenham,Arsenal,36,2,0,3,0,3,0,W,True,Tottenham,Arsenal,0.0,1.0,2.12,3.42,3.6,0.4716981132075471,Moderate
16595,2021,2022-01-15,Wolverhampton Wanderers,Southampton,home,Wolverhampton Wanderers,Southampton,58,2,0,3,1,3,1,W,True,Wolverhampton Wanderers,Southampton,0.0,0.0,2.32,3.4,3.16,0.4310344827586207,Moderate
16598,2021,2022-01-23,Chelsea,Tottenham,home,Chelsea,Tottenham,54,2,0,2,0,2,0,W,True,Chelsea,Tottenham,0.0,0.0,1.69,4.96,3.99,0.591715976331361,Moderate
16599,2021,2022-01-23,Crystal Palace,Liverpool,away,Liverpool,Crystal Palace,31,2,0,1,3,3,1,W,False,Liverpool,Crystal Palace,0.0,0.0,1.58,5.73,4.21,0.6329113924050632,Strong Favorite
16605,2021,2022-01-21,Watford,Norwich,away,Norwich,Watford,73,2,0,0,3,3,0,W,False,Norwich City,Watford,0.0,1.0,3.63,2.07,3.52,0.27548209366391185,Underdog
16606,2021,2022-02-09,Aston Villa,Leeds,home,Aston Villa,Leeds,42,3,1,3,3,3,3,D,True,Aston Villa,Leeds United,1.0,0.0,1.8,4.26,3.96,0.5555555555555556,Moderate
16612,2021,2022-02-08,Newcastle United,Everton,home,Newcastle United,Everton,79,3,1,3,1,3,1,W,True,Newcastle United,Everton,0.0,0.0,2.52,2.88,3.38,0.3968253968253968,Underdog
16614,2021,2022-02-10,Liverpool,Leicester,home,Liverpool,Leicester,86,2,0,2,0,2,0,W,True,Liverpool,Leicester City,0.0,0.0,1.26,10.5,6.56,0.7936507936507936,Strong Favorite
16615,2021,2022-02-09,Manchester City,Brentford,home,Manchester City,Brentford,68,2,0,2,0,2,0,W,True,Manchester City,Brentford,0.0,0.0,1.11,23.47,9.98,0.9009009009009008,Strong Favorite
16618,2021,2022-04-20,Chelsea,Arsenal,away,Arsenal,Chelsea,91,4,2,2,4,4,2,W,False,Arsenal,Chelsea,0.0,0.0,4.34,1.87,3.64,0.2304147465437788,Underdog
16619,2021,2022-02-12,Everton,Leeds,home,Everton,Leeds,22,2,0,3,0,3,0,W,True,Everton,Leeds United,0.0,0.0,2.32,2.99,3.64,0.4310344827586207,Moderate
16623,2021,2022-02-12,Norwich,Manchester City,away,Manchester City,Norwich,47,2,0,0,4,4,0,W,False,Manchester City,Norwich City,0.0,0.0,1.17,18.09,7.86,0.8547008547008548,Strong Favorite
16624,2021,2022-02-13,Tottenham,Wolverhampton Wanderers,away,Wolverhampton Wanderers,Tottenham,17,2,0,0,2,2,0,W,False,Wolverhampton Wanderers,Tottenham,0.0,0.0,5.57,1.68,3.76,0.17953321364452424,Underdog
16625,2021,2022-02-12,Watford,Brighton,away,Brighton,Watford,82,2,0,0,2,2,0,W,False,Brighton,Watford,0.0,0.0,2.14,3.7,3.27,0.4672897196261682,Moderate
16626,2021,2022-02-19,Arsenal,Brentford,home,Arsenal,Brentford,78,2,0,2,1,2,1,W,True,Arsenal,Brentford,0.0,0.0,1.46,7.68,4.46,0.684931506849315,Strong Favorite
16628,2021,2022-02-19,Brighton,Burnley,away,Burnley,Brighton,39,2,0,0,3,3,0,W,False,Burnley,Brighton,0.0,0.0,5.75,1.67,3.74,0.17391304347826086,Underdog
16630,2021,2022-02-20,Leeds,Manchester United,away,Manchester United,Leeds,49,2,0,2,4,4,2,W,False,Manchester United,Leeds United,0.0,0.0,1.9,3.91,3.86,0.5263157894736842,Moderate
16631,2021,2022-02-19,Liverpool,Norwich,home,Liverpool,Norwich,80,3,1,3,1,3,1,W,True,Liverpool,Norwich City,0.0,0.0,1.12,24.83,9.63,0.8928571428571428,Strong Favorite
16633,2021,2022-02-19,Southampton,Everton,home,Southampton,Everton,83,2,0,2,0,2,0,W,True,Southampton,Everton,0.0,0.0,2.08,3.58,3.56,0.4807692307692307,Moderate
16636,2021,2022-03-16,Arsenal,Liverpool,away,Liverpool,Arsenal,61,2,0,0,2,2,0,W,False,Liverpool,Arsenal,0.0,0.0,1.92,3.78,3.98,0.5208333333333334,Moderate
16637,2021,2022-02-26,Brentford,Newcastle United,away,Newcastle United,Brentford,43,2,0,0,2,2,0,W,False,Newcastle United,Brentford,0.0,1.0,3.04,2.52,3.17,0.32894736842105265,Underdog
16638,2021,2022-02-26,Brighton,Aston Villa,away,Aston Villa,Brighton,67,2,0,0,2,2,0,W,False,Aston Villa,Brighton,0.0,0.0,3.41,2.27,3.28,0.29325513196480935,Underdog
16642,2021,2022-02-26,Leeds,Tottenham,away,Tottenham,Leeds,14,2,0,0,4,4,0,W,False,Tottenham,Leeds United,0.0,0.0,1.86,4.03,3.96,0.5376344086021505,Moderate
16644,2021,2022-02-25,Southampton,Norwich,home,Southampton,Norwich,87,2,0,2,0,2,0,W,True,Southampton,Norwich City,0.0,0.0,1.54,6.22,4.37,0.6493506493506493,Strong Favorite
16646,2021,2022-03-05,Aston Villa,Southampton,home,Aston Villa,Southampton,43,2,0,4,0,4,0,W,True,Aston Villa,Southampton,0.0,0.0,2.36,3.04,3.48,0.42372881355932207,Moderate
16647,2021,2022-03-05,Burnley,Chelsea,away,Chelsea,Burnley,52,2,0,0,4,4,0,W,False,Chelsea,Burnley,0.0,0.0,1.5,7.44,4.15,0.6666666666666666,Strong Favorite
16650,2021,2022-03-06,Manchester City,Manchester United,home,Manchester City,Manchester United,67,3,1,4,1,4,1,W,True,Manchester City,Manchester United,0.0,0.0,1.41,7.86,4.91,0.7092198581560284,Strong Favorite
16651,2021,2022-03-05,Newcastle United,Brighton,home,Newcastle United,Brighton,13,2,0,2,1,2,1,W,True,Newcastle United,Brighton,0.0,0.0,2.77,2.74,3.19,0.36101083032490977,Underdog
16652,2021,2022-03-05,Norwich,Brentford,away,Brentford,Norwich,51,2,0,1,3,3,1,W,False,Brentford,Norwich City,0.0,0.0,2.6,2.95,3.15,0.3846153846153846,Underdog
16653,2021,2022-03-07,Tottenham,Everton,home,Tottenham,Everton,16,2,0,5,0,5,0,W,True,Tottenham,Everton,0.0,0.0,1.61,5.61,4.13,0.6211180124223602,Moderate
16654,2021,2022-03-06,Watford,Arsenal,away,Arsenal,Watford,51,3,1,2,3,3,2,W,False,Arsenal,Watford,0.0,0.0,1.59,6.14,4.02,0.6289308176100629,Strong Favorite
16655,2021,2022-03-05,Wolverhampton Wanderers,Crystal Palace,away,Crystal Palace,Wolverhampton Wanderers,33,2,0,0,2,2,0,W,False,Crystal Palace,Wolverhampton Wanderers,0.0,0.0,3.4,2.37,3.1,0.29411764705882354,Underdog
16656,2021,2022-03-13,Arsenal,Leicester,home,Arsenal,Leicester,58,2,0,2,0,2,0,W,True,Arsenal,Leicester City,0.0,0.0,1.53,6.0,4.55,0.6535947712418301,Strong Favorite
16657,2021,2022-03-12,Brentford,Burnley,home,Brentford,Burnley,93,2,0,2,0,2,0,W,True,Brentford,Burnley,0.0,1.0,2.2,3.65,3.23,0.45454545454545453,Moderate
16658,2021,2022-03-12,Brighton,Liverpool,away,Liverpool,Brighton,60,2,0,0,2,2,0,W,False,Liverpool,Brighton,0.0,0.0,1.53,6.2,4.47,0.6535947712418301,Strong Favorite
16664,2021,2022-03-13,Southampton,Watford,away,Watford,Southampton,33,2,0,1,2,2,1,W,False,Watford,Southampton,0.0,0.0,5.59,1.61,4.17,0.17889087656529518,Underdog
16665,2021,2022-03-13,West Ham,Aston Villa,home,West Ham,Aston Villa,81,2,0,2,1,2,1,W,True,West Ham United,Aston Villa,0.0,0.0,2.33,3.24,3.31,0.4291845493562232,Moderate
16667,2021,2022-04-21,Burnley,Southampton,home,Burnley,Southampton,43,2,0,2,0,2,0,W,True,Burnley,Southampton,0.0,0.0,2.76,2.61,3.41,0.3623188405797102,Underdog
16668,2021,2022-03-20,Leicester,Brentford,home,Leicester,Brentford,32,2,0,2,1,2,1,W,True,Leicester City,Brentford,0.0,0.0,2.19,3.41,3.45,0.4566210045662101,Moderate
16669,2021,2022-04-19,Liverpool,Manchester United,home,Liverpool,Manchester United,21,2,0,4,0,4,0,W,True,Liverpool,Manchester United,0.0,0.0,1.41,7.44,5.21,0.7092198581560284,Strong Favorite
16670,2021,2022-04-20,Manchester City,Brighton,home,Manchester City,Brighton,64,2,0,3,0,3,0,W,True,Manchester City,Brighton,0.0,0.0,1.2,17.12,6.85,0.8333333333333334,Strong Favorite
16672,2021,2022-03-10,Norwich,Chelsea,away,Chelsea,Norwich,13,2,0,1,3,3,1,W,False,Chelsea,Norwich City,0.0,0.0,1.29,11.9,5.59,0.7751937984496123,Strong Favorite
16673,2021,2022-03-20,Tottenham,West Ham,home,Tottenham,West Ham,23,2,0,3,1,3,1,W,True,Tottenham,West Ham United,0.0,0.0,1.75,4.7,3.94,0.5714285714285714,Moderate
16675,2021,2022-03-18,Wolverhampton Wanderers,Leeds,home,Wolverhampton Wanderers,Leeds,55,2,0,2,3,2,3,L,True,Wolverhampton Wanderers,Leeds United,1.0,0.0,2.14,3.56,3.49,0.4672897196261682,Moderate
16676,2021,2022-04-02,Wolverhampton Wanderers,Aston Villa,home,Wolverhampton Wanderers,Aston Villa,35,2,0,2,1,2,1,W,True,Wolverhampton Wanderers,Aston Villa,0.0,0.0,3.01,2.59,3.1,0.33222591362126247,Underdog
16678,2021,2022-04-03,Tottenham,Newcastle United,home,Tottenham,Newcastle United,53,3,1,5,1,5,1,W,True,Tottenham,Newcastle United,0.0,0.0,1.52,6.58,4.36,0.6578947368421053,Strong Favorite
16680,2021,2022-04-02,Liverpool,Watford,home,Liverpool,Watford,88,2,0,2,0,2,0,W,True,Liverpool,Watford,0.0,0.0,1.13,21.82,9.36,0.8849557522123894,Strong Favorite
16682,2021,2022-04-04,Crystal Palace,Arsenal,home,Crystal Palace,Arsenal,23,2,0,3,0,3,0,W,True,Crystal Palace,Arsenal,0.0,0.0,4.05,1.99,3.41,0.2469135802469136,Underdog
16683,2021,2022-04-02,Chelsea,Brentford,away,Brentford,Chelsea,59,3,1,1,4,4,1,W,False,Brentford,Chelsea,0.0,0.0,10.04,1.35,4.99,0.09960159362549802,Underdog
16684,2021,2022-04-02,Burnley,Manchester City,away,Manchester City,Burnley,24,2,0,0,2,2,0,W,False,Manchester City,Burnley,0.0,0.0,1.23,13.75,6.54,0.8130081300813008,Strong Favorite
16686,2021,2022-04-09,Watford,Leeds,away,Leeds,Watford,72,2,0,0,3,3,0,W,False,Leeds United,Watford,0.0,0.0,2.58,2.69,3.54,0.38759689922480617,Underdog
16687,2021,2022-04-09,Southampton,Chelsea,away,Chelsea,Southampton,15,2,0,0,6,6,0,W,False,Chelsea,Southampton,0.0,0.0,1.93,3.98,3.69,0.5181347150259068,Moderate
16688,2021,2022-04-10,Norwich,Burnley,home,Norwich,Burnley,85,2,0,2,0,2,0,W,True,Norwich City,Burnley,0.0,0.0,2.97,2.56,3.19,0.33670033670033667,Underdog
16691,2021,2022-04-10,Leicester,Crystal Palace,home,Leicester,Crystal Palace,44,2,0,2,1,2,1,W,True,Leicester City,Crystal Palace,0.0,0.0,2.41,2.98,3.44,0.41493775933609955,Underdog
16693,2021,2022-04-10,Brentford,West Ham,home,Brentford,West Ham,63,2,0,2,0,2,0,W,True,Brentford,West Ham United,0.0,0.0,2.69,2.73,3.31,0.3717472118959108,Underdog
16694,2021,2022-04-09,Aston Villa,Tottenham,away,Tottenham,Aston Villa,49,2,0,0,4,4,0,W,False,Tottenham,Aston Villa,0.0,0.0,2.27,3.15,3.55,0.44052863436123346,Moderate
16695,2021,2022-04-09,Arsenal,Brighton,away,Brighton,Arsenal,65,2,0,1,2,2,1,W,False,Brighton,Arsenal,0.0,0.0,5.64,1.65,3.9,0.1773049645390071,Underdog
16696,2021,2022-05-11,Wolverhampton Wanderers,Manchester City,away,Manchester City,Wolverhampton Wanderers,23,3,1,1,5,5,1,W,False,Manchester City,Wolverhampton Wanderers,0.0,0.0,1.26,12.83,5.88,0.7936507936507936,Strong Favorite
16702,2021,2022-04-16,Manchester United,Norwich,home,Manchester United,Norwich,31,2,0,3,2,3,2,W,True,Manchester United,Norwich City,0.0,0.0,1.24,12.84,6.45,0.8064516129032259,Strong Favorite
16703,2021,2022-05-11,Leeds,Chelsea,away,Chelsea,Leeds,54,2,0,0,3,3,0,W,False,Chelsea,Leeds United,0.0,1.0,1.67,4.98,4.17,0.5988023952095809,Moderate
16704,2021,2022-05-19,Everton,Crystal Palace,away,Crystal Palace,Everton,35,2,0,3,2,2,3,L,False,Crystal Palace,Everton,0.0,0.0,4.16,1.95,3.47,0.24038461538461536,Underdog
16706,2021,2022-04-23,Norwich,Newcastle United,away,Newcastle United,Norwich,40,2,0,0,3,3,0,W,False,Newcastle United,Norwich City,0.0,0.0,2.18,3.55,3.33,0.4587155963302752,Moderate
16707,2021,2022-04-23,Manchester City,Watford,home,Manchester City,Watford,22,2,0,5,1,5,1,W,True,Manchester City,Watford,0.0,0.0,1.11,25.83,9.78,0.9009009009009008,Strong Favorite
16708,2021,2022-04-24,Liverpool,Everton,home,Liverpool,Everton,84,2,0,2,0,2,0,W,True,Liverpool,Everton,0.0,0.0,1.19,15.64,7.35,0.8403361344537815,Strong Favorite
16713,2021,2022-04-24,Brighton,Southampton,home,Brighton,Southampton,43,2,0,2,2,2,2,D,True,Brighton,Southampton,0.0,0.0,2.17,3.59,3.32,0.4608294930875576,Moderate
16715,2021,2022-04-23,Arsenal,Manchester United,home,Arsenal,Manchester United,31,2,0,3,1,3,1,W,True,Arsenal,Manchester United,0.0,0.0,2.11,3.5,3.58,0.47393364928909953,Moderate
16716,2021,2022-04-30,Wolverhampton Wanderers,Brighton,away,Brighton,Wolverhampton Wanderers,69,2,0,0,3,3,0,W,False,Brighton,Wolverhampton Wanderers,0.0,0.0,2.83,2.75,3.09,0.35335689045936397,Underdog
16719,2021,2022-05-01,Tottenham,Leicester,home,Tottenham,Leicester,59,2,0,3,1,3,1,W,True,Tottenham,Leicester City,0.0,0.0,1.46,6.88,4.8,0.684931506849315,Strong Favorite
16722,2021,2022-05-02,Manchester United,Brentford,home,Manchester United,Brentford,60,2,0,3,0,3,0,W,True,Manchester United,Brentford,0.0,0.0,1.76,4.51,3.95,0.5681818181818182,Moderate
16723,2021,2022-04-30,Leeds,Manchester City,away,Manchester City,Leeds,53,2,0,0,4,4,0,W,False,Manchester City,Leeds United,0.0,0.0,1.31,9.69,5.85,0.7633587786259541,Strong Favorite
16725,2021,2022-04-30,Aston Villa,Norwich,home,Aston Villa,Norwich,92,2,0,2,0,2,0,W,True,Aston Villa,Norwich City,0.0,0.0,1.4,8.3,4.94,0.7142857142857143,Strong Favorite
16726,2021,2022-05-08,Norwich,West Ham,away,West Ham,Norwich,29,2,0,0,4,4,0,W,False,West Ham United,Norwich City,0.0,0.0,1.8,4.51,3.81,0.5555555555555556,Moderate
16727,2021,2022-05-08,Manchester City,Newcastle United,home,Manchester City,Newcastle United,37,2,0,5,0,5,0,W,True,Manchester City,Newcastle United,0.0,0.0,1.18,17.16,7.63,0.8474576271186441,Strong Favorite
16731,2021,2022-05-07,Chelsea,Wolverhampton Wanderers,home,Chelsea,Wolverhampton Wanderers,57,2,0,2,2,2,2,D,True,Chelsea,Wolverhampton Wanderers,0.0,0.0,1.36,9.62,4.95,0.7352941176470588,Strong Favorite
16732,2021,2022-05-07,Burnley,Aston Villa,away,Aston Villa,Burnley,30,2,0,1,3,3,1,W,False,Aston Villa,Burnley,0.0,0.0,2.46,3.0,3.33,0.4065040650406504,Underdog
16733,2021,2022-05-07,Brighton,Manchester United,home,Brighton,Manchester United,48,2,0,4,0,4,0,W,True,Brighton,Manchester United,0.0,0.0,2.8,2.56,3.44,0.35714285714285715,Underdog
16734,2021,2022-05-07,Brentford,Southampton,home,Brentford,Southampton,13,2,0,3,0,3,0,W,True,Brentford,Southampton,0.0,0.0,2.21,3.35,3.44,0.45248868778280543,Moderate
16735,2021,2022-05-08,Arsenal,Leeds,home,Arsenal,Leeds,9,2,0,2,1,2,1,W,True,Arsenal,Leeds United,0.0,1.0,1.46,6.77,4.81,0.684931506849315,Strong Favorite
16737,2021,2022-05-15,West Ham,Manchester City,home,West Ham,Manchester City,44,2,0,2,2,2,2,D,True,West Ham United,Manchester City,0.0,0.0,8.01,1.38,5.2,0.12484394506866417,Underdog
16738,2021,2022-05-15,Watford,Leicester,away,Leicester,Watford,45,3,1,1,5,5,1,W,False,Leicester City,Watford,0.0,0.0,2.02,3.65,3.68,0.49504950495049505,Moderate
16741,2021,2022-05-16,Newcastle United,Arsenal,home,Newcastle United,Arsenal,84,2,0,2,0,2,0,W,True,Newcastle United,Arsenal,0.0,0.0,4.14,1.88,3.68,0.24154589371980678,Underdog
16746,2021,2022-05-22,Arsenal,Everton,home,Arsenal,Everton,30,2,0,5,1,5,1,W,True,Arsenal,Everton,0.0,0.0,1.37,8.69,5.15,0.7299270072992701,Strong Favorite
16748,2021,2022-05-22,Brighton,West Ham,home,Brighton,West Ham,91,3,1,3,1,3,1,W,True,Brighton,West Ham United,0.0,0.0,2.4,2.91,3.57,0.4166666666666667,Underdog
16749,2021,2022-05-22,Burnley,Newcastle United,away,Newcastle United,Burnley,59,2,0,1,2,2,1,W,False,Newcastle United,Burnley,0.0,0.0,3.25,2.24,3.48,0.3076923076923077,Underdog
16752,2021,2022-05-22,Leicester,Southampton,home,Leicester,Southampton,73,2,0,4,1,4,1,W,True,Leicester City,Southampton,0.0,0.0,1.88,3.86,4.03,0.5319148936170213,Moderate
16753,2021,2022-05-22,Liverpool,Wolverhampton Wanderers,home,Liverpool,Wolverhampton Wanderers,88,3,1,3,1,3,1,W,True,Liverpool,Wolverhampton Wanderers,0.0,0.0,1.16,18.95,8.12,0.8620689655172414,Strong Favorite
16754,2021,2022-05-22,Manchester City,Aston Villa,away,Aston Villa,Manchester City,68,2,0,3,2,2,3,L,False,Aston Villa,Manchester City,0.0,0.0,18.24,1.16,8.18,0.054824561403508776,Underdog
16755,2021,2022-05-22,Norwich,Tottenham,away,Tottenham,Norwich,31,2,0,0,5,5,0,W,False,Tottenham,Norwich City,0.0,0.0,1.26,11.19,6.45,0.7936507936507936,Strong Favorite
18202,2022,2022-08-05,Crystal Palace,Arsenal,away,Arsenal,Crystal Palace,84,2,0,0,2,2,0,W,False,Arsenal,Crystal Palace,0.0,0.0,1.88,4.39,3.59,0.5319148936170213,Moderate
18204,2022,2022-08-06,Bournemouth,Aston Villa,home,Bournemouth,Aston Villa,79,2,0,2,0,2,0,W,True,AFC Bournemouth,Aston Villa,0.0,0.0,3.8,2.04,3.5,0.2631578947368421,Underdog
18206,2022,2022-08-06,Newcastle United,Nottingham Forest,home,Newcastle United,Nottingham Forest,77,2,0,2,0,2,0,W,True,Newcastle United,Nottingham Forest,0.0,0.0,1.67,5.57,3.8,0.5988023952095809,Moderate
18207,2022,2022-08-06,Tottenham,Southampton,home,Tottenham,Southampton,60,3,1,4,1,4,1,W,True,Tottenham,Southampton,0.0,0.0,1.36,8.64,5.27,0.7352941176470588,Strong Favorite
18209,2022,2022-08-07,Manchester United,Brighton,away,Brighton,Manchester United,38,2,0,1,2,2,1,W,False,Brighton,Manchester United,0.0,0.0,5.68,1.62,4.01,0.17605633802816903,Underdog
18210,2022,2022-08-07,Leicester,Brentford,home,Leicester,Brentford,45,2,0,2,2,2,2,D,True,Leicester City,Brentford,0.0,0.0,2.03,3.64,3.66,0.4926108374384237,Moderate
18211,2022,2022-08-07,West Ham,Manchester City,away,Manchester City,West Ham,64,2,0,0,2,2,0,W,False,Manchester City,West Ham United,0.0,0.0,1.37,8.32,5.25,0.7299270072992701,Strong Favorite
18212,2022,2022-08-13,Aston Villa,Everton,home,Aston Villa,Everton,85,2,0,2,1,2,1,W,True,Aston Villa,Everton,0.0,0.0,1.82,4.87,3.56,0.5494505494505494,Moderate
18214,2022,2022-08-13,Manchester City,Bournemouth,home,Manchester City,Bournemouth,30,2,0,4,0,4,0,W,True,Manchester City,AFC Bournemouth,0.0,0.0,1.07,37.57,12.72,0.9345794392523364,Strong Favorite
18215,2022,2022-08-13,Southampton,Leeds,away,Leeds,Southampton,59,2,0,2,2,2,2,D,False,Leeds United,Southampton,0.0,0.0,3.1,2.32,3.51,0.3225806451612903,Underdog
18217,2022,2022-08-13,Arsenal,Leicester,home,Arsenal,Leicester,34,2,0,4,2,4,2,W,True,Arsenal,Leicester City,0.0,0.0,1.55,6.04,4.37,0.6451612903225806,Strong Favorite
18218,2022,2022-08-13,Brentford,Manchester United,home,Brentford,Manchester United,17,2,0,4,0,4,0,W,True,Brentford,Manchester United,0.0,0.0,3.77,2.02,3.56,0.26525198938992045,Underdog
18223,2022,2022-08-20,Crystal Palace,Aston Villa,home,Crystal Palace,Aston Villa,70,3,1,3,1,3,1,W,True,Crystal Palace,Aston Villa,0.0,0.0,2.52,3.0,3.2,0.3968253968253968,Underdog
18225,2022,2022-08-20,Fulham,Brentford,home,Fulham,Brentford,19,2,0,3,2,3,2,W,True,Fulham,Brentford,0.0,0.0,2.46,2.92,3.42,0.4065040650406504,Underdog
18227,2022,2022-08-20,Bournemouth,Arsenal,away,Arsenal,Bournemouth,10,2,0,0,3,3,0,W,False,Arsenal,AFC Bournemouth,0.0,0.0,1.43,7.65,4.7,0.6993006993006994,Strong Favorite
18228,2022,2022-08-21,Leeds,Chelsea,home,Leeds,Chelsea,36,2,0,3,0,3,0,W,True,Leeds United,Chelsea,0.0,1.0,5.93,1.55,4.43,0.16863406408094436,Underdog
18229,2022,2022-08-21,West Ham,Brighton,away,Brighton,West Ham,65,2,0,0,2,2,0,W,False,Brighton,West Ham United,0.0,0.0,3.14,2.32,3.41,0.3184713375796178,Underdog
18230,2022,2022-08-21,Newcastle United,Manchester City,home,Newcastle United,Manchester City,53,3,1,3,3,3,3,D,True,Newcastle United,Manchester City,0.0,0.0,8.67,1.37,5.11,0.11534025374855825,Underdog
18231,2022,2022-08-22,Manchester United,Liverpool,home,Manchester United,Liverpool,52,2,0,2,1,2,1,W,True,Manchester United,Liverpool,0.0,0.0,5.22,1.6,4.38,0.19157088122605365,Underdog
18235,2022,2022-08-27,Chelsea,Leicester,home,Chelsea,Leicester,62,2,0,2,1,2,1,W,True,Chelsea,Leicester City,1.0,0.0,1.42,7.52,4.93,0.7042253521126761,Strong Favorite
18236,2022,2022-08-27,Liverpool,Bournemouth,home,Liverpool,Bournemouth,5,2,0,9,0,9,0,W,True,Liverpool,AFC Bournemouth,0.0,0.0,1.11,25.51,10.17,0.9009009009009008,Strong Favorite
18237,2022,2022-08-27,Manchester City,Crystal Palace,away,Crystal Palace,Manchester City,20,2,0,4,2,2,4,L,False,Crystal Palace,Manchester City,0.0,0.0,15.25,1.19,7.56,0.06557377049180328,Underdog
