event_id,match_key,season_key,leader_team_key,opponent_team_key,bucket_key,minute_reached_plus2,stoppage_flag,leader_is_home,score_at_event_leader,score_at_event_opponent,score_at_event_display,final_leader_goals,final_opponent_goals,result_for_leader,is_win,is_draw,is_loss,points_earned,points_dropped,leader_red_cards,opponent_red_cards,leader_prematch_win_odds,opponent_prematch_win_odds,draw_odds,leader_implied_prob,strength_tier
7260_Everton,7260,2017-2018,Everton,Huddersfield,61-75,72,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.72,5.5,3.79,0.5813953488372093,Moderate
7266_Manchester United,7266,2017-2018,Manchester United,Arsenal,0-15,10,False,False,2,0,2-0,3,1,W,1,0,0,3,0,1,0,3.0,2.5,3.39,0.3333333333333333,Underdog
7268_Liverpool,7268,2017-2018,Liverpool,Brighton,16-30,30,False,False,2,0,2-0,5,1,W,1,0,0,3,0,0,0,1.5,7.5,4.5,0.6666666666666666,Strong Favorite
7270_Tottenham,7270,2017-2018,Tottenham,Stoke City,46-60,52,False,True,2,0,2-0,5,1,W,1,0,0,3,0,0,0,1.28,11.0,6.5,0.78125,Strong Favorite
7274_Huddersfield,7274,2017-2018,Huddersfield,Brighton,31-45+,42,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.7,3.0,3.1,0.3703703703703703,Underdog
7280_Chelsea,7280,2017-2018,Chelsea,Huddersfield,31-45+,42,False,False,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.44,9.0,4.5,0.6944444444444444,Strong Favorite
7281_Manchester City,7281,2017-2018,Manchester City,Swansea City,31-45+,33,False,False,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.25,15.0,6.5,0.8,Strong Favorite
7285_Leicester City,7285,2017-2018,Leicester City,Southampton,31-45+,31,False,False,2,0,2-0,4,1,W,1,0,0,3,0,0,0,3.89,2.1,3.39,0.2570694087403599,Underdog
7288_Tottenham,7288,2017-2018,Tottenham,Brighton,76-90+,86,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.25,15.0,6.5,0.8,Strong Favorite
7290_Liverpool,7290,2017-2018,Liverpool,AFC Bournemouth,16-30,25,False,False,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.53,6.5,4.5,0.6535947712418301,Strong Favorite
7293_Everton,7293,2017-2018,Everton,Swansea City,61-75,72,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.72,5.5,3.75,0.5813953488372093,Moderate
7294_Crystal Palace,7294,2017-2018,Crystal Palace,Leicester City,31-45+,39,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,1,4.5,1.89,3.6,0.2222222222222222,Underdog
7295_Manchester United,7295,2017-2018,Manchester United,West Bromwich Albion,31-45+,34,False,False,2,0,2-0,2,1,W,1,0,0,3,0,0,0,1.6,6.5,4.0,0.625,Strong Favorite
7296_Huddersfield,7296,2017-2018,Huddersfield,Watford,16-30,22,False,False,2,0,2-0,4,1,W,1,0,0,3,0,1,1,5.0,1.8,3.75,0.2,Underdog
7297_West Ham United,7297,2017-2018,West Ham United,Stoke City,61-75,74,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,3.5,2.29,3.29,0.2857142857142857,Underdog
7298_Manchester City,7298,2017-2018,Manchester City,Tottenham,61-75,69,False,True,2,0,2-0,4,1,W,1,0,0,3,0,0,0,1.55,6.0,4.59,0.6451612903225806,Strong Favorite
7300_Newcastle United,7300,2017-2018,Newcastle United,West Ham United,46-60,60,False,False,3,1,3-1,3,2,W,1,0,0,3,0,0,0,3.89,2.1,3.39,0.2570694087403599,Underdog
7301_Liverpool,7301,2017-2018,Liverpool,Arsenal,46-60,51,False,False,2,0,2-0,3,3,D,0,1,0,1,2,0,0,2.79,2.54,3.6,0.3584229390681003,Underdog
7304_Tottenham,7304,2017-2018,Tottenham,Burnley,61-75,68,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.55,7.0,4.2,0.6451612903225806,Strong Favorite
7306_Stoke City,7306,2017-2018,Stoke City,West Bromwich Albion,31-45+,46,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,2.29,3.5,3.25,0.4366812227074236,Moderate
7308_Manchester City,7308,2017-2018,Manchester City,AFC Bournemouth,46-60,52,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.12,23.0,11.0,0.8928571428571428,Strong Favorite
7310_Chelsea,7310,2017-2018,Chelsea,Brighton,46-60,59,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.19,17.0,7.5,0.8403361344537815,Strong Favorite
7311_Arsenal,7311,2017-2018,Arsenal,Crystal Palace,61-75,65,False,False,3,1,3-1,3,2,W,1,0,0,3,0,0,0,1.8,4.5,4.0,0.5555555555555556,Moderate
7313_Liverpool,7313,2017-2018,Liverpool,Swansea City,46-60,51,False,True,2,0,2-0,5,0,W,1,0,0,3,0,0,0,1.16,19.0,9.0,0.8620689655172414,Strong Favorite
7314_Burnley,7314,2017-2018,Burnley,Manchester United,31-45+,35,False,False,2,0,2-0,2,2,D,0,1,0,1,2,0,0,15.0,1.25,6.5,0.0666666666666666,Underdog
7316_Tottenham,7316,2017-2018,Tottenham,Southampton,31-45+,38,False,True,2,0,2-0,5,2,W,1,0,0,3,0,0,0,1.36,10.0,5.25,0.7352941176470588,Strong Favorite
7320_Chelsea,7320,2017-2018,Chelsea,Stoke City,0-15,8,False,True,2,0,2-0,5,0,W,1,0,0,3,0,0,0,1.16,19.0,8.5,0.8620689655172414,Strong Favorite
7333_Manchester United,7333,2017-2018,Manchester United,Everton,76-90+,80,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.8,5.5,3.5,0.5555555555555556,Moderate
7334_Leicester City,7334,2017-2018,Leicester City,Huddersfield,46-60,59,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.66,6.0,3.79,0.6024096385542169,Moderate
7335_Manchester City,7335,2017-2018,Manchester City,Watford,0-15,12,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.12,19.0,8.5,0.8928571428571428,Strong Favorite
7338_Tottenham,7338,2017-2018,Tottenham,Swansea City,76-90+,88,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.3,12.0,4.75,0.7692307692307692,Strong Favorite
7342_West Ham United,7342,2017-2018,West Ham United,Huddersfield,46-60,55,False,False,3,1,3-1,4,1,W,1,0,0,3,0,0,0,3.1,2.62,3.1,0.3225806451612903,Underdog
7343_Liverpool,7343,2017-2018,Liverpool,Manchester City,61-75,61,False,True,3,1,3-1,4,3,W,1,0,0,3,0,0,0,3.1,2.29,3.75,0.3225806451612903,Underdog
7344_Manchester United,7344,2017-2018,Manchester United,Stoke City,31-45+,37,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.22,15.0,7.0,0.819672131147541,Strong Favorite
7346_Tottenham,7346,2017-2018,Tottenham,Everton,31-45+,46,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.28,13.0,6.0,0.78125,Strong Favorite
7347_Southampton,7347,2017-2018,Southampton,Watford,31-45+,43,False,False,2,0,2-0,2,2,D,0,1,0,1,2,0,0,3.0,2.5,3.39,0.3333333333333333,Underdog
7348_West Bromwich Albion,7348,2017-2018,West Bromwich Albion,Brighton,46-60,54,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.14,4.33,3.0,0.4672897196261682,Moderate
7349_Arsenal,7349,2017-2018,Arsenal,Crystal Palace,0-15,9,False,True,2,0,2-0,4,1,W,1,0,0,3,0,0,0,1.5,7.0,4.75,0.6666666666666666,Strong Favorite
7350_Chelsea,7350,2017-2018,Chelsea,Brighton,0-15,5,False,False,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.61,6.5,3.89,0.6211180124223602,Moderate
7353_Leicester City,7353,2017-2018,Leicester City,Watford,76-90+,90,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.85,4.33,3.89,0.5405405405405405,Moderate
7354_Manchester City,7354,2017-2018,Manchester City,Newcastle United,61-75,62,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.12,26.0,10.0,0.8928571428571428,Strong Favorite
7356_Stoke City,7356,2017-2018,Stoke City,Huddersfield,61-75,68,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.04,4.09,3.39,0.4901960784313725,Moderate
7359_Liverpool,7359,2017-2018,Liverpool,Huddersfield,31-45+,45,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.3,12.0,5.75,0.7692307692307692,Strong Favorite
7361_Swansea City,7361,2017-2018,Swansea City,Arsenal,76-90+,85,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,7.0,1.5,4.59,0.1428571428571428,Underdog
7362_AFC Bournemouth,7362,2017-2018,AFC Bournemouth,Chelsea,61-75,63,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,11.0,1.28,6.5,0.0909090909090909,Underdog
7365_Everton,7365,2017-2018,Everton,Leicester City,31-45+,38,False,True,2,0,2-0,2,1,W,1,0,0,3,0,0,0,3.0,2.62,3.2,0.3333333333333333,Underdog
7366_Manchester City,7366,2017-2018,Manchester City,West Bromwich Albion,61-75,67,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.14,21.0,10.0,0.8771929824561404,Strong Favorite
7367_Tottenham,7367,2017-2018,Tottenham,Manchester United,16-30,27,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.35,3.39,3.29,0.425531914893617,Moderate
7369_Arsenal,7369,2017-2018,Arsenal,Everton,0-15,13,False,True,2,0,2-0,5,1,W,1,0,0,3,0,0,0,1.3,12.0,5.75,0.7692307692307692,Strong Favorite
7371_Brighton,7371,2017-2018,Brighton,West Ham United,61-75,74,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,2.35,3.7,3.0,0.425531914893617,Moderate
7376_Manchester United,7376,2017-2018,Manchester United,Huddersfield,61-75,67,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.16,19.0,8.5,0.8620689655172414,Strong Favorite
7377_Watford,7377,2017-2018,Watford,Chelsea,76-90+,87,False,True,3,1,3-1,4,1,W,1,0,0,3,0,0,1,6.25,1.61,4.0,0.16,Underdog
7378_Southampton,7378,2017-2018,Southampton,West Bromwich Albion,46-60,54,False,False,3,1,3-1,3,2,W,1,0,0,3,0,0,0,3.1,2.54,3.2,0.3225806451612903,Underdog
7379_Chelsea,7379,2017-2018,Chelsea,West Bromwich Albion,61-75,62,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.36,8.0,4.75,0.7352941176470588,Strong Favorite
7380_Everton,7380,2017-2018,Everton,Crystal Palace,46-60,50,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,2.25,3.2,3.25,0.4444444444444444,Moderate
7381_Huddersfield,7381,2017-2018,Huddersfield,AFC Bournemouth,61-75,65,False,True,3,1,3-1,4,1,W,1,0,0,3,0,0,0,3.25,2.25,3.2,0.3076923076923077,Underdog
7382_Manchester City,7382,2017-2018,Manchester City,Leicester City,46-60,52,False,True,3,1,3-1,5,1,W,1,0,0,3,0,0,0,1.19,13.0,6.5,0.8403361344537815,Strong Favorite
7384_Liverpool,7384,2017-2018,Liverpool,Southampton,31-45+,41,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.8,4.2,3.79,0.5555555555555556,Moderate
7388_West Ham United,7388,2017-2018,West Ham United,Watford,76-90+,77,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.5,2.79,3.29,0.4,Underdog
7389_Manchester City,7389,2017-2018,Manchester City,Arsenal,16-30,27,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.72,4.5,4.0,0.5813953488372093,Moderate
7390_Newcastle United,7390,2017-2018,Newcastle United,AFC Bournemouth,31-45+,45,False,False,2,0,2-0,2,2,D,0,1,0,1,2,0,0,3.79,2.1,3.5,0.2638522427440633,Underdog
7391_Brighton,7391,2017-2018,Brighton,Swansea City,61-75,68,False,True,2,0,2-0,4,1,W,1,0,0,3,0,0,0,2.14,4.0,3.25,0.4672897196261682,Moderate
7394_Huddersfield,7394,2017-2018,Huddersfield,West Bromwich Albion,46-60,55,False,False,2,0,2-0,2,1,W,1,0,0,3,0,0,0,4.75,1.95,3.29,0.2105263157894736,Underdog
7395_Liverpool,7395,2017-2018,Liverpool,West Ham United,46-60,50,False,True,2,0,2-0,4,1,W,1,0,0,3,0,0,0,1.22,13.0,7.5,0.819672131147541,Strong Favorite
